Result;Type;Category;Position X;Position Y
310;1;1;0.9837047;7.478058
310;0;0;3.85371;1.076216
310;0;2;0.7704134;0.5406671
310;0;1;7.018329;2.355956
310;0;1;4.361855;0.6461356
310;0;0;3.092827;2.317296
310;0;0;5.506525;2.223593
310;0;2;1.242116;2.369805
311;1;1;2.491895;8.735735
311;1;2;4.532864;7.627188
311;1;1;8.26011;8.346526
311;1;2;7.289859;7.036975
311;1;1;3.996094;6.731848
311;0;0;6.273042;1.010981
311;0;1;1.809061;1.404627
311;0;2;1.621218;2.362306
311;0;0;0.7493504;0.6849093
311;0;2;8.081273;1.248351
311;0;2;3.440367;1.71294
312;1;1;8.065354;9.297209
312;1;1;1.030665;8.295168
312;1;1;4.173974;6.446218
312;1;1;7.381618;6.300116
312;1;2;3.139567;7.68731
312;0;0;8.262183;1.033224
312;0;0;3.0247;1.716171
312;0;0;2.4486;1.484581
312;0;1;1.054234;1.943276
312;0;2;4.111512;0.8835323
312;0;1;5.359909;2.29382
312;0;2;1.546862;0.6602073
313;1;1;2.159113;9.120954
313;1;2;1.476908;6.784049
313;1;1;7.175985;8.72847
313;1;1;4.337685;7.253401
313;1;2;5.766674;6.454463
313;0;1;2.673857;1.359415
313;0;2;7.696869;2.429832
313;0;0;8.129333;1.082301
313;0;2;7.000468;2.201776
313;0;1;5.653595;0.5342954
313;0;0;7.490805;0.9563104
313;0;0;5.004859;2.082162
314;1;2;1.2478;8.407514
314;1;2;8.056817;9.054024
314;1;2;5.385863;7.31187
314;1;1;5.048113;6.340556
314;0;2;4.032152;0.8857527
314;0;2;5.887437;1.224945
314;0;0;8.495927;1.766478
314;0;1;5.600698;0.8244271
314;0;2;6.716518;1.409779
314;0;1;2.383042;2.511359
315;1;2;1.256319;9.118212
315;1;2;5.929071;7.661578
315;1;1;7.3481;7.793974
315;1;1;5.309213;6.37693
315;1;1;2.198572;7.796608
315;0;1;7.163136;0.9042199
315;0;1;3.68483;0.7140845
315;0;0;5.347277;0.9172971
315;0;2;2.375379;1.126653
315;0;0;1.770852;2.391474
315;0;2;1.503753;0.8140507
315;0;1;2.727076;2.280544
316;1;1;7.773752;7.256275
316;1;1;2.495324;7.059766
316;1;2;5.569234;6.731549
316;1;1;4.006857;7.251279
316;1;2;6.652971;8.987735
316;0;2;7.21624;1.401366
316;0;1;5.715735;1.712098
316;0;0;1.879626;1.606442
316;0;2;0.7544805;2.38207
316;0;1;7.69832;2.38502
316;0;0;4.889052;2.106051
316;0;0;5.349634;0.6276245
317;1;1;6.907291;8.853132
317;1;2;8.304685;6.607606
317;1;2;5.202858;6.617161
317;1;1;2.062218;6.347396
317;1;1;3.092773;7.358129
317;0;0;6.200618;1.805127
317;0;0;6.729051;2.275768
317;0;0;7.401566;1.331154
317;0;1;7.037023;1.896572
317;0;0;8.602639;0.8011392
317;0;2;1.283847;2.33769
317;0;0;1.181484;1.39489
317;0;0;6.551144;1.488032
318;1;1;1.615023;8.764755
318;1;1;2.171117;7.672058
318;1;1;3.405487;7.568035
318;1;1;1.48685;6.440605
318;1;2;7.657616;8.658837
318;0;1;5.824207;2.011623
318;0;0;3.26977;0.9868085
318;0;1;4.155992;1.598214
318;0;1;1.438759;2.115614
318;0;2;2.349277;0.4645748
318;0;2;6.193284;0.4558395
318;0;0;6.677556;1.360816
319;1;1;1.522293;7.757171
319;1;1;4.414634;6.40504
319;1;1;7.165452;9.144363
319;1;2;2.336251;6.784952
319;1;2;8.169443;6.708028
319;0;0;3.740084;1.322765
319;0;0;0.9334121;2.134132
319;0;2;4.156234;0.6477547
319;0;1;2.587656;1.118025
319;0;0;8.159845;0.8264264
319;0;1;8.254345;1.768401
319;0;1;4.229307;2.505509
319;0;0;1.055277;1.131411
320;1;2;8.120381;8.115746
320;1;1;1.159964;7.806408
320;1;2;6.785321;7.393745
320;1;2;2.447269;7.461848
320;0;1;1.513779;0.5328463
320;0;1;2.979237;1.290125
320;0;2;3.481206;2.270585
320;0;0;0.8706415;2.189831
320;0;0;0.6843802;0.5454425
320;0;0;4.883419;1.284618
320;0;0;6.647014;2.493269
320;0;0;1.568513;1.554582
321;1;1;8.102271;7.642658
321;1;2;2.726527;6.346873
321;1;1;5.702904;7.426469
321;1;1;2.769924;8.992984
321;1;2;1.663008;8.269168
321;0;2;4.038636;0.9224283
321;0;0;5.489209;1.069622
321;0;0;1.356762;2.071227
321;0;0;3.100103;0.4782701
321;0;1;2.674071;2.235453
321;0;1;4.481817;0.7688373
321;0;0;1.593656;1.267775
321;0;0;8.526623;1.248092
322;1;2;1.682691;8.31577
322;1;2;8.146889;6.382649
322;1;1;1.067366;6.401525
322;1;2;4.585495;7.822395
322;0;1;5.373158;1.352271
322;0;0;4.133035;0.9027612
322;0;0;8.374043;2.292841
322;0;1;6.091302;1.170812
322;0;1;5.565959;2.228899
322;0;1;2.389358;1.413997
322;0;1;7.403332;0.6946178
322;0;0;2.450685;0.6420062
323;1;1;5.156694;6.486485
323;1;2;7.699511;6.695868
323;1;1;1.501368;8.193544
323;1;2;7.331002;8.693506
323;1;1;1.46257;6.557577
323;0;1;1.852706;0.4499345
323;0;1;2.257366;1.691451
323;0;1;5.360344;1.988655
323;0;0;8.252895;0.7885776
323;0;0;3.858466;0.653724
323;0;1;1.649237;2.203781
323;0;0;5.148698;1.164191
323;0;1;3.112835;0.5884689
324;1;1;3.64487;6.812943
324;1;1;8.045403;8.886334
324;1;2;1.529333;8.096269
324;1;2;7.322011;7.275903
324;1;1;5.328943;8.006173
324;0;1;6.839053;1.878662
324;0;1;4.349051;1.843681
324;0;1;6.295185;1.246828
324;0;0;3.0741;2.255168
324;0;1;1.496791;1.257868
324;0;0;6.897079;0.4899044
324;0;1;2.007023;1.53187
324;0;0;3.423937;2.010919
325;1;1;3.409697;7.881705
325;1;2;4.690422;7.679499
325;1;1;3.819476;6.623847
325;1;1;7.012317;6.912939
325;1;2;1.346596;8.451832
325;0;1;1.717173;2.401373
325;0;2;4.232948;1.350647
325;0;0;4.041785;0.5299214
325;0;0;5.964294;0.9732831
325;0;1;2.458176;2.496837
325;0;0;4.740317;1.344813
325;0;1;4.001459;1.933579
325;0;0;3.896923;0.878235
326;1;1;8.179703;7.298818
326;1;1;6.13275;7.161548
326;1;2;4.166047;6.371863
326;1;2;2.40239;8.449709
326;1;1;6.300296;6.30755
326;0;2;6.17307;0.8049952
326;0;1;5.246057;2.093637
326;0;1;6.748745;1.581577
326;0;0;8.237536;1.807173
326;0;0;3.052281;2.455788
326;0;1;3.889661;0.9925687
326;0;2;0.7527177;1.263499
327;1;1;8.12643;8.280598
327;1;2;1.434545;9.223903
327;1;2;4.57479;7.849934
327;1;2;2.386777;8.36297
327;0;0;6.163115;0.9474965
327;0;1;1.94374;1.938753
327;0;0;2.996782;0.9365463
327;0;2;7.042312;1.393647
327;0;2;8.233159;1.427418
327;0;1;2.895862;2.333798
327;0;0;5.162823;1.510243
328;1;1;2.00691;7.690753
328;1;1;4.143394;6.505836
328;1;1;7.03002;9.056985
328;1;1;6.425708;6.531975
328;1;2;1.55908;6.946985
328;0;2;8.601323;2.320449
328;0;0;2.094445;0.7145464
328;0;2;8.031124;1.404017
328;0;2;7.310262;0.8144467
328;0;1;6.700457;0.9556087
328;0;1;5.28356;1.399332
329;1;1;6.170755;7.867971
329;1;2;2.120908;7.080518
329;1;1;8.254361;8.239533
329;1;2;6.909882;7.116796
329;1;1;4.295229;8.025526
329;0;0;3.421057;0.5396971
329;0;1;2.823894;0.4652299
329;0;1;4.149892;2.388563
329;0;2;5.972901;1.495779
329;0;0;1.175317;2.344198
329;0;2;6.501697;1.445246
329;0;1;1.637146;2.123647
330;1;2;2.254403;9.12853
330;1;2;1.470409;7.191068
330;1;1;5.479601;6.520598
330;1;1;7.011878;8.296422
330;1;1;3.857661;6.625131
330;0;0;7.16226;2.362667
330;0;2;8.099675;1.071672
330;0;1;3.687118;1.461663
330;0;2;6.597877;0.5662444
330;0;0;4.927734;1.901661
330;0;0;2.581146;1.163701
330;0;1;1.836777;0.7949767
331;1;2;7.362945;8.078959
331;1;1;2.322828;7.813986
331;1;1;5.404912;8.000959
331;1;2;8.09924;6.873111
331;1;1;3.190434;6.34061
331;0;2;6.508809;2.454461
331;0;0;4.742094;2.155376
331;0;1;5.784448;1.904666
331;0;1;0.8544035;1.5847
331;0;0;3.509445;0.5908917
331;0;2;7.071722;1.055304
331;0;1;8.083854;0.4466079
332;1;2;7.128455;7.209191
332;1;1;2.080945;8.47674
332;1;1;8.082839;7.986187
332;1;1;4.693436;6.56334
332;1;1;1.572879;6.576908
332;0;0;1.356014;1.981374
332;0;2;4.925054;1.629937
332;0;0;1.615199;1.958984
332;0;0;4.431248;0.5097674
332;0;0;6.278615;0.7948761
332;0;2;8.015709;0.6295843
332;0;1;4.331393;1.050835
333;1;1;8.215179;9.068859
333;1;1;4.173429;6.728836
333;1;1;2.732125;7.059978
333;1;2;8.127316;7.226284
333;1;1;4.144913;6.80519
333;0;0;1.639662;2.149646
333;0;2;3.950612;1.425198
333;0;2;2.428225;1.306676
333;0;0;3.472059;1.062655
333;0;2;8.290555;1.797279
333;0;1;4.565724;1.408033
334;1;2;1.222619;7.509468
334;1;1;8.27857;8.89473
334;1;1;7.23455;8.851797
334;1;2;4.995454;7.433235
334;1;1;6.752015;8.367564
334;0;1;3.875837;1.459762
334;0;1;7.416764;1.087346
334;0;2;8.657573;1.238194
334;0;0;2.002789;1.36668
334;0;0;1.134784;2.399999
334;0;0;5.300027;2.247869
334;0;0;5.154731;1.357532
334;0;0;4.921961;0.465522
335;1;1;5.205792;7.821663
335;1;1;1.293339;7.34462
335;1;2;6.258925;6.513067
335;1;2;7.890421;7.549837
335;1;1;3.063389;6.833657
335;0;1;1.724396;2.265411
335;0;1;2.585449;0.4843125
335;0;2;2.392374;2.145998
335;0;1;5.640741;1.221068
335;0;1;4.352599;0.8661647
335;0;1;8.214896;1.9435
335;0;0;3.127664;1.983672
336;1;2;1.182488;8.8977
336;1;2;3.869217;6.65745
336;1;2;7.226297;8.385964
336;1;2;5.946859;6.646704
336;0;1;0.8836244;0.7967011
336;0;0;7.241922;2.414083
336;0;2;5.776359;2.138303
336;0;2;3.440439;2.517
336;0;1;7.923656;1.300851
336;0;1;1.540971;0.6396558
336;0;0;2.307912;1.118506
337;1;1;5.407724;6.736674
337;1;1;3.144409;7.172739
337;1;1;1.149718;8.49983
337;1;2;7.577534;8.515168
337;1;1;7.240766;6.781295
337;0;2;5.011498;1.148906
337;0;1;3.994774;1.190111
337;0;0;3.008307;1.486115
337;0;2;7.23495;1.922472
337;0;2;6.116028;0.6687226
337;0;0;3.304264;0.8096852
338;1;1;1.449804;7.604712
338;1;2;5.367307;7.801892
338;1;1;6.248871;6.751665
338;1;2;2.401419;7.159017
338;1;1;7.863679;7.671052
338;0;1;2.670699;1.439261
338;0;0;8.696088;1.234751
338;0;1;1.015538;1.83353
338;0;0;8.417605;1.32483
338;0;1;4.545835;2.344774
338;0;0;8.348172;0.9311179
338;0;1;5.576825;0.7208385
338;0;0;7.93638;1.999475
339;1;2;6.95905;6.724362
339;1;1;3.597116;6.410097
339;1;1;2.348324;9.170588
339;1;2;8.265321;9.103913
339;1;1;2.012583;8.059365
339;0;0;3.315531;1.467004
339;0;1;7.139038;0.807286
339;0;0;1.813551;0.8782218
339;0;0;5.778474;2.483541
339;0;2;1.403643;2.330314
339;0;1;4.01638;0.7084279
339;0;2;4.792588;1.234079
340;1;1;7.929719;7.117468
340;1;2;1.874773;7.115885
340;1;1;3.333919;6.86701
340;1;2;5.632219;6.409858
340;1;1;1.28061;9.304936
340;0;1;6.202965;0.5080275
340;0;2;8.44662;0.8880113
340;0;0;4.229567;1.583169
340;0;1;5.453916;0.6508909
340;0;1;3.273067;1.234001
340;0;1;1.484955;2.127833
340;0;0;1.6286;0.7953246
341;1;1;4.491516;6.389339
341;1;2;7.988896;9.01337
341;1;1;6.314163;7.274944
341;1;1;3.38377;6.443357
341;1;1;2.05635;7.917415
341;0;0;5.129489;1.074501
341;0;1;5.154332;1.569504
341;0;0;2.412097;1.593164
341;0;0;4.08169;0.8148268
341;0;1;8.00846;0.8897147
341;0;2;1.889578;0.7176564
341;0;0;0.9878138;1.859403
341;0;0;7.877538;2.38025
342;1;1;2.116458;9.329522
342;1;2;4.523004;6.449599
342;1;1;2.791498;7.958229
342;1;1;6.731448;8.401654
342;1;2;1.354188;7.688746
342;0;0;5.572755;2.22532
342;0;0;6.543882;1.392817
342;0;0;4.595619;1.982781
342;0;2;2.321885;1.510988
342;0;1;7.529501;1.27169
342;0;2;2.582425;1.287055
342;0;1;6.01226;1.608622
343;1;2;2.692617;6.503474
343;1;1;6.033704;7.029921
343;1;2;8.304152;8.168154
343;1;2;7.29038;8.968722
343;0;0;5.450925;0.9602959
343;0;2;6.777577;0.6951303
343;0;1;4.979197;1.743799
343;0;0;4.556994;0.5191877
343;0;0;5.043862;0.9998552
343;0;1;1.290517;1.899395
343;0;1;4.729436;0.8927705
343;0;0;3.945024;1.798872
344;1;2;2.253546;7.832504
344;1;1;5.84459;6.714268
344;1;1;8.072818;6.906153
344;1;2;7.042596;9.265683
344;1;1;4.299107;8.044962
344;0;1;7.117399;1.571211
344;0;2;5.419149;2.183469
344;0;0;2.241081;0.5198961
344;0;1;5.369179;1.27781
344;0;2;3.305982;0.5997585
344;0;1;2.93386;2.253503
344;0;0;1.79386;2.349866
345;1;1;8.328445;6.415578
345;1;1;3.503983;6.99175
345;1;2;1.884326;8.528993
345;1;1;5.967161;7.85822
345;1;2;5.204148;7.023015
345;0;0;4.127216;1.108195
345;0;0;4.656879;1.627684
345;0;0;3.682607;1.182063
345;0;0;8.15772;1.103281
345;0;1;7.056762;1.232178
345;0;0;5.634342;1.043958
345;0;1;1.595353;0.9202411
345;0;2;4.783784;1.973512
346;1;2;7.585938;7.339393
346;1;2;6.094636;8.071441
346;1;1;2.087773;9.315659
346;1;2;2.23737;7.919297
346;0;0;4.814958;1.24202
346;0;1;7.391912;1.863639
346;0;1;5.447247;2.487667
346;0;1;0.8827665;1.748373
346;0;2;7.531866;0.6174995
346;0;2;8.21855;0.5786694
346;0;0;1.883913;1.211167
347;1;1;4.081823;7.609836
347;1;1;6.173291;7.566398
347;1;1;1.633672;7.424273
347;1;2;4.135282;6.924492
347;1;2;8.123067;7.35976
347;0;2;8.001066;0.936462
347;0;0;4.122251;1.187421
347;0;1;1.47643;1.105125
347;0;0;7.497908;1.054217
347;0;1;2.234404;2.087586
347;0;0;6.608431;0.8232258
347;0;0;6.747986;1.484583
347;0;1;1.093891;0.649122
348;1;2;2.403878;7.433065
348;1;1;6.848603;6.458596
348;1;2;1.057759;7.919844
348;1;2;2.763553;6.345757
348;0;1;2.540484;0.8473786
348;0;0;6.10269;0.6142882
348;0;0;5.989795;2.363408
348;0;2;1.247778;2.332773
348;0;1;4.39466;1.761834
348;0;0;8.40097;1.943337
348;0;1;1.153823;1.541361
348;0;0;0.9632185;1.788807
349;1;1;1.263954;7.365628
349;1;1;2.71473;8.040096
349;1;2;7.663826;8.66201
349;1;2;7.887506;6.62255
349;1;1;6.01825;6.558788
349;0;0;7.068269;1.906458
349;0;1;8.694074;1.392567
349;0;2;4.543791;1.659864
349;0;0;7.606539;1.761731
349;0;1;7.321785;1.012882
349;0;1;1.739388;2.053953
349;0;0;3.374193;0.7035789
349;0;0;6.131958;0.6942219
350;1;1;1.679374;9.007755
350;1;1;6.927151;6.392289
350;1;2;3.329275;8.026949
350;1;1;5.553419;7.618011
350;1;1;2.105742;7.730337
350;0;0;4.586062;0.8039207
350;0;1;6.810941;2.443365
350;0;2;7.202856;1.740137
350;0;1;1.333268;2.49993
350;0;1;2.653434;2.30634
350;0;1;4.07787;1.797168
350;0;1;2.052903;1.481271
351;1;1;1.196077;6.446933
351;1;1;7.483168;6.81372
351;1;1;3.289548;7.024198
351;1;2;1.989299;9.032598
351;1;1;2.458071;7.948964
351;0;2;7.907283;0.8165156
351;0;1;7.406907;2.414987
351;0;2;8.199453;1.692523
351;0;0;4.966772;0.8915965
351;0;2;2.091602;1.605747
351;0;1;3.883047;1.245149
352;1;2;3.527948;6.607168
352;1;1;7.315996;9.258143
352;1;2;6.97383;7.835662
352;1;1;5.449023;6.592841
352;1;1;1.07972;8.042373
352;0;1;2.040588;2.47787
352;0;1;3.629535;1.668382
352;0;1;8.037776;2.41619
352;0;2;1.517478;2.255573
352;0;0;8.369603;1.274623
352;0;1;4.722034;2.172041
352;0;1;1.359065;1.249252
353;1;2;7.133469;9.21134
353;1;2;5.161986;6.39543
353;1;1;8.258878;6.805284
353;1;2;1.158864;9.238275
353;0;0;1.242426;1.030344
353;0;0;2.295543;0.8275105
353;0;0;6.77925;2.10726
353;0;1;1.185432;2.122166
353;0;1;4.610516;0.8471805
353;0;2;1.645788;1.05457
353;0;2;5.71846;2.436815
354;1;2;2.999423;7.891132
354;1;2;3.544147;6.766858
354;1;2;6.592197;7.920615
354;1;2;2.386816;6.540717
354;0;0;7.033718;0.9230241
354;0;2;3.669627;1.929491
354;0;1;1.816558;1.779604
354;0;0;8.314492;2.25285
354;0;1;8.673591;1.204893
354;0;0;7.500717;1.428733
354;0;1;8.674031;0.4677196
354;0;0;4.650667;2.477278
355;1;1;6.66355;8.296328
355;1;1;8.254401;6.715552
355;1;2;0.9961534;8.020151
355;1;2;2.527984;7.048171
355;1;1;4.480862;6.475068
355;0;2;5.875935;1.099365
355;0;1;5.117688;0.5282395
355;0;2;7.448064;0.8517387
355;0;0;4.358018;1.095255
355;0;2;5.559237;0.6051649
355;0;1;8.000877;1.17176
356;1;1;5.072918;6.455173
356;1;2;3.284518;7.031532
356;1;1;7.541357;7.357275
356;1;1;1.667864;6.544034
356;1;1;7.188847;6.89259
356;0;0;2.037689;1.105375
356;0;0;0.91045;1.022984
356;0;0;7.577802;1.630027
356;0;0;6.713573;1.705885
356;0;1;5.06891;1.130486
356;0;1;7.020658;1.967958
356;0;0;8.443166;2.266913
356;0;0;8.008182;1.557394
356;0;1;6.564359;0.8869385
357;1;1;3.522901;7.469767
357;1;1;1.778676;7.323062
357;1;2;7.875727;8.330909
357;1;1;5.723568;6.701468
357;1;1;4.526901;6.909484
357;0;2;8.208443;1.785555
357;0;0;1.360194;1.066619
357;0;0;7.82672;2.379126
357;0;1;2.491301;1.027639
357;0;2;3.932945;0.8391507
357;0;1;3.4529;1.694217
357;0;0;1.257514;0.6323924
358;1;1;3.885368;6.637598
358;1;1;7.666678;6.890132
358;1;2;6.734309;7.080644
358;1;1;2.517851;6.687071
358;1;2;1.172042;7.934701
358;0;1;8.167965;0.7777258
358;0;1;2.407555;0.4907462
358;0;2;6.752382;2.232656
358;0;1;7.776013;0.4678793
358;0;0;3.588268;1.30626
358;0;1;5.092287;1.006945
358;0;1;1.501968;1.925097
359;1;2;6.567833;7.44636
359;1;1;1.714455;8.063077
359;1;1;1.722548;7.754098
359;1;1;8.20303;8.909795
359;1;1;7.868941;7.586674
359;0;1;4.578676;0.8260932
359;0;2;5.233932;1.831336
359;0;0;5.240757;0.5647277
359;0;0;4.864856;2.005248
359;0;1;4.897972;0.8156699
359;0;0;2.210467;1.984528
359;0;0;7.181236;2.146121
359;0;1;2.152587;1.479567
360;1;1;5.1837;6.312809
360;1;1;2.434914;9.243491
360;1;1;3.810656;7.851561
360;1;1;2.239908;8.165998
360;1;2;1.153786;9.090907
360;0;0;5.036596;1.598337
360;0;2;0.7809694;0.4410547
360;0;2;4.256536;1.553918
360;0;2;5.481166;0.5272321
360;0;2;8.442298;2.367695
360;0;0;4.339266;0.8991277
361;1;2;6.882507;7.924173
361;1;2;5.72483;6.415439
361;1;1;4.158219;7.392529
361;1;2;1.105222;9.307979
361;0;0;3.539815;0.9407055
361;0;0;7.345727;2.417461
361;0;0;7.986064;1.343583
361;0;2;3.488841;1.580093
361;0;2;4.588727;2.497198
361;0;0;4.657267;1.415417
361;0;0;0.9176147;0.8485991
361;0;0;8.206741;2.431587
362;1;2;7.242217;7.482706
362;1;1;4.626674;7.557711
362;1;2;1.892221;7.908396
362;1;1;4.349619;6.530502
362;1;1;7.264215;6.434767
362;0;1;3.505419;0.4803914
362;0;0;1.539644;1.005832
362;0;2;1.559961;2.26596
362;0;0;2.114737;2.026885
362;0;0;2.506646;1.386214
362;0;0;1.802562;1.68724
362;0;1;6.470791;2.133539
362;0;0;2.790514;1.747093
363;1;2;1.721263;8.808758
363;1;2;7.738968;8.764164
363;1;2;2.414827;6.960784
363;1;2;1.195645;6.661502
363;0;2;8.179172;0.6313879
363;0;1;6.983303;1.269262
363;0;1;5.851295;1.285702
363;0;2;7.771122;1.358779
363;0;0;1.337992;1.16905
363;0;0;8.218905;2.271926
363;0;1;4.144597;1.840607
364;1;1;1.967497;8.734045
364;1;1;6.615063;8.530724
364;1;1;3.417906;7.292396
364;1;1;4.462008;6.484679
364;1;1;6.236522;7.39557
364;1;1;1.557199;8.049122
364;0;0;3.842471;1.57782
364;0;0;7.394491;1.867585
364;0;0;4.058818;1.963816
364;0;1;8.405364;1.098058
364;0;1;2.908269;2.320238
364;0;0;6.898253;0.6566591
364;0;2;5.075783;0.6050871
364;0;1;1.83234;1.065963
365;1;1;6.815277;7.30754
365;1;2;1.085194;6.67619
365;1;2;3.470499;7.378778
365;1;2;8.203641;6.335023
365;0;1;6.679978;1.202464
365;0;0;3.189675;1.57656
365;0;1;4.231246;2.400515
365;0;1;2.500816;1.397084
365;0;0;3.79324;1.358187
365;0;2;3.195245;0.5821339
365;0;2;8.315363;2.014697
366;1;2;1.81262;9.305686
366;1;1;8.11358;6.780771
366;1;2;6.475357;6.347414
366;1;2;2.180806;8.173027
366;0;1;1.497635;0.884106
366;0;1;6.302219;0.7269651
366;0;1;2.546321;1.199322
366;0;0;8.321163;0.8853996
366;0;0;5.295602;1.843695
366;0;0;6.080669;1.83452
366;0;2;7.051703;0.8428666
366;0;0;7.758072;1.847749
367;1;1;7.774544;9.086122
367;1;1;6.65457;7.308785
367;1;2;7.937415;6.661
367;1;1;3.725866;6.781656
367;1;1;1.655386;8.778792
367;0;1;1.798669;2.129423
367;0;0;6.6861;0.8342472
367;0;2;3.66254;1.477439
367;0;0;2.84421;2.480402
367;0;0;6.002441;0.9261457
367;0;0;4.63163;1.087773
367;0;0;4.250643;1.142362
367;0;1;5.855102;2.033755
368;1;1;3.917256;7.400008
368;1;2;8.189031;6.68248
368;1;2;7.596644;8.953224
368;1;1;3.379989;6.527318
368;1;1;2.161935;6.683919
368;0;2;3.744639;2.485475
368;0;2;2.783293;1.04851
368;0;1;4.385951;0.9964398
368;0;0;3.48147;1.779326
368;0;0;4.85067;2.412097
368;0;0;7.757438;1.929327
368;0;1;3.579925;0.5409227
369;1;2;3.308506;6.982214
369;1;1;7.34237;8.135193
369;1;1;4.685738;7.319556
369;1;2;5.17754;6.871089
369;1;1;1.104347;9.126852
369;0;2;5.750154;1.891467
369;0;1;5.291993;1.24719
369;0;2;6.53061;0.9057389
369;0;1;7.7725;1.315082
369;0;0;2.495121;1.401534
369;0;1;2.607154;0.7800992
369;0;0;4.565012;1.213786
370;1;2;2.898551;7.67028
370;1;2;1.270657;8.602757
370;1;1;7.280102;7.123399
370;1;2;5.001223;7.113228
370;0;1;0.7445291;2.410907
370;0;1;6.714275;2.424295
370;0;2;0.9709579;1.763996
370;0;2;5.901176;1.42012
370;0;1;6.205448;0.5243717
370;0;0;4.362682;1.910673
370;0;0;2.972389;1.433387
371;1;1;4.476193;8.067183
371;1;1;8.004358;9.127035
371;1;1;0.9901364;8.543724
371;1;1;3.137732;7.423418
371;1;2;7.856676;8.431249
371;0;1;6.718083;0.7521065
371;0;1;0.9459363;1.783774
371;0;1;5.958958;1.4721
371;0;1;3.552254;1.582199
371;0;0;4.329943;1.239892
371;0;1;2.021919;1.752586
371;0;2;5.1538;0.579748
372;1;1;1.910042;8.45689
372;1;1;3.893262;6.679659
372;1;2;2.610948;6.527747
372;1;1;7.425794;7.489682
372;1;1;1.605972;7.475311
372;0;2;2.641661;1.404221
372;0;1;7.17704;2.480693
372;0;0;5.233243;1.49809
372;0;2;1.133993;1.484205
372;0;0;1.940637;0.5443822
372;0;2;3.50139;0.4805409
373;1;2;7.890452;7.375682
373;1;1;5.713143;6.679059
373;1;2;1.628192;8.561306
373;1;1;4.063883;6.472817
373;1;1;1.368845;7.527991
373;0;0;4.780021;1.279084
373;0;0;1.003658;1.71259
373;0;0;6.349921;2.226758
373;0;1;8.131335;1.542241
373;0;1;5.310369;2.18108
373;0;2;4.773076;0.6513261
373;0;0;5.984644;1.804643
373;0;1;8.240066;2.430956
374;1;2;6.826961;8.707231
374;1;1;6.963733;6.343813
374;1;1;1.003354;6.90122
374;1;1;8.381645;8.586509
374;1;1;2.083402;7.529315
374;0;0;6.591903;0.7370541
374;0;0;7.904194;0.7562181
374;0;0;6.17038;0.505231
374;0;1;5.870853;2.003875
374;0;2;5.417475;0.4823388
374;0;0;3.626524;1.921296
374;0;2;2.969204;1.701627
375;1;2;1.684763;6.872394
375;1;2;5.018547;7.108496
375;1;2;2.813475;7.836556
375;1;2;7.907459;7.250068
375;0;2;6.645259;1.199782
375;0;0;2.837254;1.462375
375;0;2;5.375859;2.168942
375;0;0;5.560709;0.6441063
375;0;1;8.511626;0.5032977
375;0;1;6.542523;1.996289
375;0;0;2.92452;0.9934493
376;1;2;6.128653;7.494564
376;1;2;8.38769;7.255803
376;1;1;1.013533;8.516398
376;1;1;7.342778;8.351097
376;1;1;3.672753;7.191832
376;0;0;6.356836;1.399642
376;0;2;5.18046;2.03561
376;0;0;2.615005;0.8134083
376;0;0;2.692245;1.422928
376;0;2;5.341828;1.416188
376;0;1;3.709652;1.661019
376;0;0;7.050886;1.411795
377;1;2;1.240342;6.590544
377;1;2;7.709688;8.69226
377;1;1;3.343138;6.699114
377;1;2;6.456128;6.371079
377;0;1;7.794476;1.202058
377;0;1;7.465318;2.2908
377;0;1;5.608114;1.937099
377;0;2;4.495738;1.304945
377;0;1;6.947447;2.312718
377;0;2;4.900261;1.577636
378;1;2;8.331653;7.277265
378;1;2;2.754884;7.373547
378;1;2;7.126433;6.656633
378;1;2;1.627976;9.137479
378;0;1;6.403197;1.932579
378;0;1;6.633396;0.8502477
378;0;0;5.309246;2.25275
378;0;1;4.722278;2.425694
378;0;1;8.650447;1.887908
378;0;0;2.333888;2.093026
378;0;1;5.963983;1.712441
378;0;0;3.063798;1.010204
379;1;1;6.613429;7.026339
379;1;2;1.456129;8.855783
379;1;1;4.599298;7.108294
379;1;1;7.884446;7.954782
379;1;1;8.277482;7.056739
379;0;0;2.251475;1.94638
379;0;0;3.393353;0.5528243
379;0;1;1.214775;0.9982635
379;0;1;6.581397;1.739717
379;0;0;2.86629;1.385287
379;0;0;7.693545;2.449002
379;0;2;6.322461;0.7267984
379;0;1;5.057174;2.511004
380;1;2;2.67972;8.327541
380;1;2;8.413504;7.177398
380;1;1;5.467486;6.358288
380;1;1;6.649902;7.348163
380;1;1;3.857488;6.496642
380;0;1;7.60148;1.222378
380;0;1;4.438978;0.7664818
380;0;1;4.020852;1.395429
380;0;1;1.091405;2.420003
380;0;2;7.357417;0.5109724
380;0;0;5.162655;0.5125683
380;0;0;6.753981;1.237325
381;1;2;1.406087;8.138151
381;1;1;7.738605;9.177727
381;1;1;6.861177;8.295285
381;1;2;7.858798;7.863387
381;1;1;1.820247;6.543545
381;0;1;1.436306;1.931397
381;0;2;6.062264;2.000341
381;0;1;3.796205;1.79603
381;0;0;5.177273;1.76171
381;0;0;3.214;1.061871
381;0;2;7.928692;0.6136624
381;0;1;4.171434;0.5532116
382;1;2;6.185403;7.34665
382;1;2;1.813216;8.107111
382;1;2;7.640101;9.288652
